,coach,block,start_per,end_per,TAVG,TMAX,TMIN,tempdif,day_of_week,month,tempF,windspeedMiles,winddirdegree,weatherCode,precipInches,humidity,visibilityMiles,pressureInches,cloudcover,HeatIndexF,DewPointF,WindChillF,WindGustMiles,FeelsLikeF,uvIndex,block_mileage
387,7504.0,7773,100.0,50.0,65.0,77.0,54.0,23.0,4.0,9.0,79.1,4.1,308.7,113.0,0.0,47.9,6.0,31.0,0.0,79.3,57.0,79.1,5.1,79.3,6.2,167.3
388,7505.0,7771,100.0,47.0,60.0,69.0,54.0,15.0,0.0,9.0,73.5,6.1,262.6,113.6,0.0,51.6,6.0,30.0,6.4,74.7,53.8,73.5,7.1,74.4,5.5,107.0
389,7505.0,7771,47.0,11.0,60.0,69.0,54.0,15.0,0.0,9.0,73.5,6.1,262.6,113.6,0.0,51.6,6.0,30.0,6.4,74.7,53.8,73.5,7.1,74.4,5.5,107.0
390,7501.0,7772,100.0,75.0,60.0,69.0,54.0,15.0,0.0,9.0,73.5,6.1,262.6,113.6,0.0,51.6,6.0,30.0,6.4,74.7,53.8,73.5,7.1,74.4,5.5,145.9
391,7501.0,7772,75.0,18.0,60.0,69.0,54.0,15.0,0.0,9.0,73.5,6.1,262.6,113.6,0.0,51.6,6.0,30.0,6.4,74.7,53.8,73.5,7.1,74.4,5.5,145.9
392,7503.0,7774,100.0,90.0,60.0,69.0,54.0,15.0,0.0,9.0,73.5,6.1,262.6,113.6,0.0,51.6,6.0,30.0,6.4,74.7,53.8,73.5,7.1,74.4,5.5,105.9
393,7505.0,7771,100.0,48.0,60.0,68.0,53.0,15.0,1.0,9.0,71.1,5.4,263.5,113.6,0.0,55.5,6.0,30.0,12.3,73.7,53.7,71.1,6.3,73.3,5.4,107.0
394,7505.0,7771,48.0,15.0,60.0,68.0,53.0,15.0,1.0,9.0,71.1,5.4,263.5,113.6,0.0,55.5,6.0,30.0,12.3,73.7,53.7,71.1,6.3,73.3,5.4,107.0
395,7501.0,7772,100.0,77.0,60.0,68.0,53.0,15.0,1.0,9.0,71.1,5.4,263.5,113.6,0.0,55.5,6.0,30.0,12.3,73.7,53.7,71.1,6.3,73.3,5.4,145.9
396,7501.0,7772,77.0,22.0,60.0,68.0,53.0,15.0,1.0,9.0,71.1,5.4,263.5,113.6,0.0,55.5,6.0,30.0,12.3,73.7,53.7,71.1,6.3,73.3,5.4,145.9
397,7504.0,7773,100.0,44.0,60.0,68.0,53.0,15.0,1.0,9.0,71.1,5.4,263.5,113.6,0.0,55.5,6.0,30.0,12.3,73.7,53.7,71.1,6.3,73.3,5.4,167.3
398,7505.0,7771,100.0,33.0,69.0,80.0,57.0,23.0,2.0,9.0,80.0,3.8,253.1,113.0,0.0,44.9,6.0,30.5,0.2,79.5,55.2,80.0,4.7,79.5,6.3,107.0
399,7505.0,7771,33.0,3.0,69.0,80.0,57.0,23.0,2.0,9.0,80.0,3.8,253.1,113.0,0.0,44.9,6.0,30.5,0.2,79.5,55.2,80.0,4.7,79.5,6.3,107.0
400,7501.0,7772,100.0,76.0,69.0,80.0,57.0,23.0,2.0,9.0,80.0,3.8,253.1,113.0,0.0,44.9,6.0,30.5,0.2,79.5,55.2,80.0,4.7,79.5,6.3,145.9
401,7501.0,7772,76.0,20.0,69.0,80.0,57.0,23.0,2.0,9.0,80.0,3.8,253.1,113.0,0.0,44.9,6.0,30.5,0.2,79.5,55.2,80.0,4.7,79.5,6.3,145.9
402,7502.0,7774,100.0,91.0,69.0,80.0,57.0,23.0,2.0,9.0,80.0,3.8,253.1,113.0,0.0,44.9,6.0,30.5,0.2,79.5,55.2,80.0,4.7,79.5,6.3,105.9
403,7502.0,7774,91.0,53.0,69.0,80.0,57.0,23.0,2.0,9.0,80.0,3.8,253.1,113.0,0.0,44.9,6.0,30.5,0.2,79.5,55.2,80.0,4.7,79.5,6.3,105.9
404,7502.0,7774,53.0,20.0,69.0,80.0,57.0,23.0,2.0,9.0,80.0,3.8,253.1,113.0,0.0,44.9,6.0,30.5,0.2,79.5,55.2,80.0,4.7,79.5,6.3,105.9
405,7505.0,7773,100.0,45.0,78.0,89.0,67.0,22.0,3.0,9.0,86.5,2.7,230.7,113.0,0.0,28.2,6.0,30.3,0.0,85.0,48.3,86.5,3.5,84.5,7.0,167.3
406,7505.0,7772,100.0,77.0,82.0,92.0,75.0,17.0,4.0,9.0,88.0,2.7,229.0,113.0,0.0,20.6,6.0,30.0,3.4,85.3,41.7,88.0,3.9,85.3,7.1,145.9
407,7505.0,7772,77.0,12.0,82.0,92.0,75.0,17.0,4.0,9.0,88.0,2.7,229.0,113.0,0.0,20.6,6.0,30.0,3.4,85.3,41.7,88.0,3.9,85.3,7.1,145.9
408,7501.0,7774,100.0,90.0,82.0,92.0,75.0,17.0,4.0,9.0,88.0,2.7,229.0,113.0,0.0,20.6,6.0,30.0,3.4,85.3,41.7,88.0,3.9,85.3,7.1,105.9
409,7501.0,7774,90.0,50.0,82.0,92.0,75.0,17.0,4.0,9.0,88.0,2.7,229.0,113.0,0.0,20.6,6.0,30.0,3.4,85.3,41.7,88.0,3.9,85.3,7.1,105.9
410,7501.0,7774,50.0,12.0,82.0,92.0,75.0,17.0,4.0,9.0,88.0,2.7,229.0,113.0,0.0,20.6,6.0,30.0,3.4,85.3,41.7,88.0,3.9,85.3,7.1,105.9
411,7502.0,7772,100.0,77.0,67.0,77.0,59.0,18.0,4.0,9.0,78.1,3.7,241.8,113.0,0.0,36.3,6.0,30.0,0.0,76.7,47.4,78.1,4.5,76.8,6.2,145.9
412,7502.0,7772,77.0,30.0,67.0,77.0,59.0,18.0,4.0,9.0,78.1,3.7,241.8,113.0,0.0,36.3,6.0,30.0,0.0,76.7,47.4,78.1,4.5,76.8,6.2,145.9
413,7502.0,7772,100.0,78.0,70.0,79.0,56.0,23.0,0.0,9.0,77.8,4.4,283.7,113.0,0.0,48.1,6.0,30.0,1.0,77.6,54.9,77.8,5.3,77.6,6.2,145.9
414,7502.0,7772,78.0,23.0,70.0,79.0,56.0,23.0,0.0,9.0,77.8,4.4,283.7,113.0,0.0,48.1,6.0,30.0,1.0,77.6,54.9,77.8,5.3,77.6,6.2,145.9
415,7505.0,7774,100.0,90.0,70.0,79.0,56.0,23.0,0.0,9.0,77.8,4.4,283.7,113.0,0.0,48.1,6.0,30.0,1.0,77.6,54.9,77.8,5.3,77.6,6.2,105.9
416,7505.0,7774,90.0,52.0,70.0,79.0,56.0,23.0,0.0,9.0,77.8,4.4,283.7,113.0,0.0,48.1,6.0,30.0,1.0,77.6,54.9,77.8,5.3,77.6,6.2,105.9
417,7505.0,7774,52.0,20.0,70.0,79.0,56.0,23.0,0.0,9.0,77.8,4.4,283.7,113.0,0.0,48.1,6.0,30.0,1.0,77.6,54.9,77.8,5.3,77.6,6.2,105.9
418,7502.0,7772,100.0,76.0,80.0,89.0,70.0,19.0,1.0,9.0,84.6,3.7,205.8,113.0,0.0,26.4,6.0,30.0,0.0,82.7,44.9,84.6,4.6,82.2,6.9,145.9
419,7502.0,7772,76.0,16.0,80.0,89.0,70.0,19.0,1.0,9.0,84.6,3.7,205.8,113.0,0.0,26.4,6.0,30.0,0.0,82.7,44.9,84.6,4.6,82.2,6.9,145.9
420,7502.0,7772,100.0,75.0,82.0,91.0,73.0,18.0,2.0,9.0,85.9,2.1,211.5,114.5,0.0,25.6,6.0,30.0,20.7,84.3,46.5,85.9,3.1,84.0,6.9,145.9
421,7502.0,7772,75.0,35.0,82.0,91.0,73.0,18.0,2.0,9.0,85.9,2.1,211.5,114.5,0.0,25.6,6.0,30.0,20.7,84.3,46.5,85.9,3.1,84.0,6.9,145.9
422,7505.0,7773,100.0,70.0,82.0,91.0,73.0,18.0,2.0,9.0,85.9,2.1,211.5,114.5,0.0,25.6,6.0,30.0,20.7,84.3,46.5,85.9,3.1,84.0,6.9,167.3
423,7501.0,7771,100.0,50.0,70.0,78.0,60.0,18.0,3.0,9.0,81.1,3.0,237.1,113.0,0.0,52.4,6.0,30.0,0.2,83.0,61.7,81.1,3.9,83.0,6.4,107.0
424,7501.0,7771,50.0,9.0,70.0,78.0,60.0,18.0,3.0,9.0,81.1,3.0,237.1,113.0,0.0,52.4,6.0,30.0,0.2,83.0,61.7,81.1,3.9,83.0,6.4,107.0
425,7505.0,7772,100.0,75.0,70.0,78.0,60.0,18.0,3.0,9.0,81.1,3.0,237.1,113.0,0.0,52.4,6.0,30.0,0.2,83.0,61.7,81.1,3.9,83.0,6.4,145.9
426,7505.0,7772,75.0,40.0,70.0,78.0,60.0,18.0,3.0,9.0,81.1,3.0,237.1,113.0,0.0,52.4,6.0,30.0,0.2,83.0,61.7,81.1,3.9,83.0,6.4,145.9
427,7502.0,7774,100.0,92.0,70.0,78.0,60.0,18.0,3.0,9.0,81.1,3.0,237.1,113.0,0.0,52.4,6.0,30.0,0.2,83.0,61.7,81.1,3.9,83.0,6.4,105.9
428,7502.0,7774,92.0,55.0,70.0,78.0,60.0,18.0,3.0,9.0,81.1,3.0,237.1,113.0,0.0,52.4,6.0,30.0,0.2,83.0,61.7,81.1,3.9,83.0,6.4,105.9
429,7502.0,7774,55.0,20.0,70.0,78.0,60.0,18.0,3.0,9.0,81.1,3.0,237.1,113.0,0.0,52.4,6.0,30.0,0.2,83.0,61.7,81.1,3.9,83.0,6.4,105.9
430,7505.0,7772,100.0,78.0,60.0,70.0,50.0,20.0,4.0,9.0,72.8,4.5,212.5,114.2,0.0,60.8,6.0,30.0,21.7,75.2,58.3,72.8,5.4,74.9,5.4,145.9
431,7505.0,7772,78.0,45.0,60.0,70.0,50.0,20.0,4.0,9.0,72.8,4.5,212.5,114.2,0.0,60.8,6.0,30.0,21.7,75.2,58.3,72.8,5.4,74.9,5.4,145.9
432,7502.0,7774,100.0,91.0,60.0,70.0,50.0,20.0,4.0,9.0,72.8,4.5,212.5,114.2,0.0,60.8,6.0,30.0,21.7,75.2,58.3,72.8,5.4,74.9,5.4,105.9
433,7502.0,7774,91.0,59.0,60.0,70.0,50.0,20.0,4.0,9.0,72.8,4.5,212.5,114.2,0.0,60.8,6.0,30.0,21.7,75.2,58.3,72.8,5.4,74.9,5.4,105.9
434,7502.0,7774,59.0,27.0,60.0,70.0,50.0,20.0,4.0,9.0,72.8,4.5,212.5,114.2,0.0,60.8,6.0,30.0,21.7,75.2,58.3,72.8,5.4,74.9,5.4,105.9
435,7501.0,7773,88.0,38.0,60.0,70.0,50.0,20.0,4.0,9.0,72.8,4.5,212.5,114.2,0.0,60.8,6.0,30.0,21.7,75.2,58.3,72.8,5.4,74.9,5.4,167.3
436,7505.0,7771,100.0,44.0,50.0,59.0,45.0,14.0,0.0,9.0,63.8,4.7,291.5,113.0,0.0,46.2,6.0,30.0,4.4,63.8,41.3,63.8,5.1,63.8,4.6,107.0
437,7505.0,7771,44.0,11.0,50.0,59.0,45.0,14.0,0.0,9.0,63.8,4.7,291.5,113.0,0.0,46.2,6.0,30.0,4.4,63.8,41.3,63.8,5.1,63.8,4.6,107.0
438,7501.0,7774,100.0,90.0,50.0,59.0,45.0,14.0,0.0,9.0,63.8,4.7,291.5,113.0,0.0,46.2,6.0,30.0,4.4,63.8,41.3,63.8,5.1,63.8,4.6,105.9
439,7501.0,7774,90.0,58.0,50.0,59.0,45.0,14.0,0.0,9.0,63.8,4.7,291.5,113.0,0.0,46.2,6.0,30.0,4.4,63.8,41.3,63.8,5.1,63.8,4.6,105.9
440,7501.0,7774,58.0,22.0,50.0,59.0,45.0,14.0,0.0,9.0,63.8,4.7,291.5,113.0,0.0,46.2,6.0,30.0,4.4,63.8,41.3,63.8,5.1,63.8,4.6,105.9
441,7505.0,7771,100.0,43.0,61.0,70.0,54.0,16.0,2.0,10.0,72.7,4.0,252.3,113.0,0.0,30.9,6.0,30.2,0.0,72.6,39.5,72.7,4.5,72.4,5.7,107.0
442,7505.0,7771,43.0,13.0,61.0,70.0,54.0,16.0,2.0,10.0,72.7,4.0,252.3,113.0,0.0,30.9,6.0,30.2,0.0,72.6,39.5,72.7,4.5,72.4,5.7,107.0
443,7501.0,7774,100.0,88.0,61.0,70.0,54.0,16.0,2.0,10.0,72.7,4.0,252.3,113.0,0.0,30.9,6.0,30.2,0.0,72.6,39.5,72.7,4.5,72.4,5.7,105.9
444,7501.0,7774,88.0,52.0,61.0,70.0,54.0,16.0,2.0,10.0,72.7,4.0,252.3,113.0,0.0,30.9,6.0,30.2,0.0,72.6,39.5,72.7,4.5,72.4,5.7,105.9
445,7501.0,7774,52.0,22.0,61.0,70.0,54.0,16.0,2.0,10.0,72.7,4.0,252.3,113.0,0.0,30.9,6.0,30.2,0.0,72.6,39.5,72.7,4.5,72.4,5.7,105.9
446,7501.0,7772,100.0,80.0,57.0,67.0,48.0,19.0,3.0,10.0,73.6,2.9,223.4,113.0,0.0,21.0,6.0,30.0,0.0,71.7,29.6,73.6,3.6,71.9,5.7,145.9
447,7501.0,7772,80.0,30.0,57.0,67.0,48.0,19.0,3.0,10.0,73.6,2.9,223.4,113.0,0.0,21.0,6.0,30.0,0.0,71.7,29.6,73.6,3.6,71.9,5.7,145.9
448,7505.0,7774,100.0,88.0,57.0,67.0,48.0,19.0,3.0,10.0,73.6,2.9,223.4,113.0,0.0,21.0,6.0,30.0,0.0,71.7,29.6,73.6,3.6,71.9,5.7,105.9
449,7505.0,7774,88.0,60.0,57.0,67.0,48.0,19.0,3.0,10.0,73.6,2.9,223.4,113.0,0.0,21.0,6.0,30.0,0.0,71.7,29.6,73.6,3.6,71.9,5.7,105.9
450,7505.0,7774,60.0,29.0,57.0,67.0,48.0,19.0,3.0,10.0,73.6,2.9,223.4,113.0,0.0,21.0,6.0,30.0,0.0,71.7,29.6,73.6,3.6,71.9,5.7,105.9
451,7505.0,7772,100.0,70.0,58.0,68.0,47.0,21.0,4.0,10.0,69.9,4.5,321.0,113.0,0.0,37.0,6.0,31.0,0.6,70.1,41.0,69.9,5.3,70.1,5.3,145.9
452,7505.0,7772,70.0,23.0,58.0,68.0,47.0,21.0,4.0,10.0,69.9,4.5,321.0,113.0,0.0,37.0,6.0,31.0,0.6,70.1,41.0,69.9,5.3,70.1,5.3,145.9
453,7501.0,7774,100.0,85.0,58.0,68.0,47.0,21.0,4.0,10.0,69.9,4.5,321.0,113.0,0.0,37.0,6.0,31.0,0.6,70.1,41.0,69.9,5.3,70.1,5.3,105.9
454,7501.0,7774,85.0,58.0,58.0,68.0,47.0,21.0,4.0,10.0,69.9,4.5,321.0,113.0,0.0,37.0,6.0,31.0,0.6,70.1,41.0,69.9,5.3,70.1,5.3,105.9
455,7501.0,7774,58.0,11.0,58.0,68.0,47.0,21.0,4.0,10.0,69.9,4.5,321.0,113.0,0.0,37.0,6.0,31.0,0.6,70.1,41.0,69.9,5.3,70.1,5.3,105.9
456,7505.0,7772,100.0,78.0,76.0,85.0,69.0,16.0,0.0,10.0,80.5,2.5,230.7,113.0,0.0,23.0,6.0,30.0,5.8,77.8,38.4,80.5,3.2,77.9,6.4,145.9
457,7505.0,7772,78.0,24.0,76.0,85.0,69.0,16.0,0.0,10.0,80.5,2.5,230.7,113.0,0.0,23.0,6.0,30.0,5.8,77.8,38.4,80.5,3.2,77.9,6.4,145.9
458,7501.0,7774,100.0,89.0,76.0,85.0,69.0,16.0,0.0,10.0,80.5,2.5,230.7,113.0,0.0,23.0,6.0,30.0,5.8,77.8,38.4,80.5,3.2,77.9,6.4,105.9
459,7501.0,7774,89.0,52.0,76.0,85.0,69.0,16.0,0.0,10.0,80.5,2.5,230.7,113.0,0.0,23.0,6.0,30.0,5.8,77.8,38.4,80.5,3.2,77.9,6.4,105.9
460,7501.0,7774,52.0,24.0,76.0,85.0,69.0,16.0,0.0,10.0,80.5,2.5,230.7,113.0,0.0,23.0,6.0,30.0,5.8,77.8,38.4,80.5,3.2,77.9,6.4,105.9
461,7505.0,7771,100.0,50.0,73.0,83.0,62.0,21.0,1.0,10.0,77.5,2.7,242.2,116.9,0.0,26.9,6.0,30.0,47.6,75.9,40.6,77.5,3.6,75.9,5.7,107.0
462,7505.0,7771,50.0,22.0,73.0,83.0,62.0,21.0,1.0,10.0,77.5,2.7,242.2,116.9,0.0,26.9,6.0,30.0,47.6,75.9,40.6,77.5,3.6,75.9,5.7,107.0
463,7504.0,7772,100.0,76.0,73.0,83.0,62.0,21.0,1.0,10.0,77.5,2.7,242.2,116.9,0.0,26.9,6.0,30.0,47.6,75.9,40.6,77.5,3.6,75.9,5.7,145.9
464,7504.0,7772,76.0,23.0,73.0,83.0,62.0,21.0,1.0,10.0,77.5,2.7,242.2,116.9,0.0,26.9,6.0,30.0,47.6,75.9,40.6,77.5,3.6,75.9,5.7,145.9
465,7502.0,7774,100.0,87.0,73.0,83.0,62.0,21.0,1.0,10.0,77.5,2.7,242.2,116.9,0.0,26.9,6.0,30.0,47.6,75.9,40.6,77.5,3.6,75.9,5.7,105.9
466,7502.0,7774,87.0,50.0,73.0,83.0,62.0,21.0,1.0,10.0,77.5,2.7,242.2,116.9,0.0,26.9,6.0,30.0,47.6,75.9,40.6,77.5,3.6,75.9,5.7,105.9
467,7502.0,7774,50.0,24.0,73.0,83.0,62.0,21.0,1.0,10.0,77.5,2.7,242.2,116.9,0.0,26.9,6.0,30.0,47.6,75.9,40.6,77.5,3.6,75.9,5.7,105.9
468,7501.0,7773,100.0,45.0,73.0,83.0,62.0,21.0,1.0,10.0,77.5,2.7,242.2,116.9,0.0,26.9,6.0,30.0,47.6,75.9,40.6,77.5,3.6,75.9,5.7,167.3
469,7501.0,7771,100.0,34.0,67.0,75.0,60.0,15.0,1.0,10.0,72.7,2.7,228.3,113.0,0.0,45.2,6.0,30.8,0.0,73.9,49.1,72.7,3.5,72.9,5.7,107.0
470,7501.0,7771,34.0,10.0,67.0,75.0,60.0,15.0,1.0,10.0,72.7,2.7,228.3,113.0,0.0,45.2,6.0,30.8,0.0,73.9,49.1,72.7,3.5,72.9,5.7,107.0
471,7502.0,7772,100.0,71.0,67.0,75.0,60.0,15.0,1.0,10.0,72.7,2.7,228.3,113.0,0.0,45.2,6.0,30.8,0.0,73.9,49.1,72.7,3.5,72.9,5.7,145.9
472,7502.0,7772,71.0,30.0,67.0,75.0,60.0,15.0,1.0,10.0,72.7,2.7,228.3,113.0,0.0,45.2,6.0,30.8,0.0,73.9,49.1,72.7,3.5,72.9,5.7,145.9
473,7502.0,7772,100.0,72.0,61.0,69.0,53.0,16.0,2.0,10.0,67.5,3.8,317.2,117.2,0.0,47.4,6.0,30.0,50.2,68.4,46.5,67.8,4.9,68.3,4.8,145.9
474,7502.0,7772,72.0,30.0,61.0,69.0,53.0,16.0,2.0,10.0,67.5,3.8,317.2,117.2,0.0,47.4,6.0,30.0,50.2,68.4,46.5,67.8,4.9,68.3,4.8,145.9
475,7505.0,7774,97.0,83.0,61.0,69.0,53.0,16.0,2.0,10.0,67.5,3.8,317.2,117.2,0.0,47.4,6.0,30.0,50.2,68.4,46.5,67.8,4.9,68.3,4.8,105.9
476,7505.0,7774,83.0,48.0,61.0,69.0,53.0,16.0,2.0,10.0,67.5,3.8,317.2,117.2,0.0,47.4,6.0,30.0,50.2,68.4,46.5,67.8,4.9,68.3,4.8,105.9
477,7505.0,7774,48.0,22.0,61.0,69.0,53.0,16.0,2.0,10.0,67.5,3.8,317.2,117.2,0.0,47.4,6.0,30.0,50.2,68.4,46.5,67.8,4.9,68.3,4.8,105.9
478,7501.0,7772,100.0,75.0,53.0,62.0,48.0,14.0,3.0,10.0,65.1,7.2,296.5,113.0,0.0,47.7,6.0,30.0,4.4,65.1,43.4,65.1,8.4,65.1,4.7,145.9
479,7501.0,7772,75.0,32.0,53.0,62.0,48.0,14.0,3.0,10.0,65.1,7.2,296.5,113.0,0.0,47.7,6.0,30.0,4.4,65.1,43.4,65.1,8.4,65.1,4.7,145.9
480,7502.0,7774,100.0,88.0,53.0,62.0,48.0,14.0,3.0,10.0,65.1,7.2,296.5,113.0,0.0,47.7,6.0,30.0,4.4,65.1,43.4,65.1,8.4,65.1,4.7,105.9
481,7502.0,7774,88.0,58.0,53.0,62.0,48.0,14.0,3.0,10.0,65.1,7.2,296.5,113.0,0.0,47.7,6.0,30.0,4.4,65.1,43.4,65.1,8.4,65.1,4.7,105.9
482,7502.0,7774,58.0,25.0,53.0,62.0,48.0,14.0,3.0,10.0,65.1,7.2,296.5,113.0,0.0,47.7,6.0,30.0,4.4,65.1,43.4,65.1,8.4,65.1,4.7,105.9
483,7504.0,7773,100.0,60.0,53.0,62.0,48.0,14.0,3.0,10.0,65.1,7.2,296.5,113.0,0.0,47.7,6.0,30.0,4.4,65.1,43.4,65.1,8.4,65.1,4.7,167.3
484,7501.0,7772,100.0,75.0,53.0,64.0,47.0,17.0,4.0,10.0,65.2,4.7,318.4,114.8,0.0,53.7,6.0,31.0,21.2,66.8,47.3,65.2,5.9,65.2,4.9,145.9
485,7501.0,7772,75.0,25.0,53.0,64.0,47.0,17.0,4.0,10.0,65.2,4.7,318.4,114.8,0.0,53.7,6.0,31.0,21.2,66.8,47.3,65.2,5.9,65.2,4.9,145.9
486,7502.0,7774,100.0,88.0,53.0,64.0,47.0,17.0,4.0,10.0,65.2,4.7,318.4,114.8,0.0,53.7,6.0,31.0,21.2,66.8,47.3,65.2,5.9,65.2,4.9,105.9
487,7502.0,7774,88.0,56.0,53.0,64.0,47.0,17.0,4.0,10.0,65.2,4.7,318.4,114.8,0.0,53.7,6.0,31.0,21.2,66.8,47.3,65.2,5.9,65.2,4.9,105.9
488,7502.0,7774,56.0,31.0,53.0,64.0,47.0,17.0,4.0,10.0,65.2,4.7,318.4,114.8,0.0,53.7,6.0,31.0,21.2,66.8,47.3,65.2,5.9,65.2,4.9,105.9
489,7504.0,7773,100.0,60.0,53.0,64.0,47.0,17.0,4.0,10.0,65.2,4.7,318.4,114.8,0.0,53.7,6.0,31.0,21.2,66.8,47.3,65.2,5.9,65.2,4.9,167.3
490,7501.0,7771,100.0,45.0,70.0,77.0,60.0,17.0,0.0,10.0,74.0,3.6,208.4,113.0,0.0,38.1,6.0,31.0,1.3,74.0,45.7,74.0,4.6,73.7,5.9,107.0
491,7501.0,7771,46.0,16.0,70.0,77.0,60.0,17.0,0.0,10.0,74.0,3.6,208.4,113.0,0.0,38.1,6.0,31.0,1.3,74.0,45.7,74.0,4.6,73.7,5.9,107.0
492,7502.0,7772,100.0,71.0,70.0,77.0,60.0,17.0,0.0,10.0,74.0,3.6,208.4,113.0,0.0,38.1,6.0,31.0,1.3,74.0,45.7,74.0,4.6,73.7,5.9,145.9
493,7502.0,7772,71.0,24.0,70.0,77.0,60.0,17.0,0.0,10.0,74.0,3.6,208.4,113.0,0.0,38.1,6.0,31.0,1.3,74.0,45.7,74.0,4.6,73.7,5.9,145.9
494,7501.0,7771,100.0,46.0,74.0,81.0,68.0,13.0,1.0,10.0,78.7,3.3,208.9,113.0,0.0,25.2,6.0,31.0,1.3,76.1,39.0,78.7,4.4,76.2,6.2,107.0
495,7501.0,7771,46.0,15.0,74.0,81.0,68.0,13.0,1.0,10.0,78.7,3.3,208.9,113.0,0.0,25.2,6.0,31.0,1.3,76.1,39.0,78.7,4.4,76.2,6.2,107.0
496,7502.0,7772,100.0,72.0,74.0,81.0,68.0,13.0,1.0,10.0,78.7,3.3,208.9,113.0,0.0,25.2,6.0,31.0,1.3,76.1,39.0,78.7,4.4,76.2,6.2,145.9
497,7502.0,7772,72.0,27.0,74.0,81.0,68.0,13.0,1.0,10.0,78.7,3.3,208.9,113.0,0.0,25.2,6.0,31.0,1.3,76.1,39.0,78.7,4.4,76.2,6.2,145.9
498,7501.0,7771,100.0,50.0,72.0,78.0,67.0,11.0,2.0,10.0,78.8,3.8,204.8,113.0,0.0,30.9,6.0,30.0,0.0,77.3,44.9,78.8,5.3,77.3,6.2,107.0
499,7501.0,7771,50.0,22.0,72.0,78.0,67.0,11.0,2.0,10.0,78.8,3.8,204.8,113.0,0.0,30.9,6.0,30.0,0.0,77.3,44.9,78.8,5.3,77.3,6.2,107.0
500,7502.0,7772,100.0,78.0,72.0,78.0,67.0,11.0,2.0,10.0,78.8,3.8,204.8,113.0,0.0,30.9,6.0,30.0,0.0,77.3,44.9,78.8,5.3,77.3,6.2,145.9
501,7502.0,7772,78.0,32.0,72.0,78.0,67.0,11.0,2.0,10.0,78.8,3.8,204.8,113.0,0.0,30.9,6.0,30.0,0.0,77.3,44.9,78.8,5.3,77.3,6.2,145.9
502,7501.0,7773,98.0,46.0,73.0,84.0,64.0,20.0,3.0,10.0,81.4,2.0,226.3,113.0,0.0,16.9,6.0,30.0,0.0,78.4,32.0,81.4,3.4,78.5,6.6,167.3
503,7501.0,7772,100.0,73.0,77.0,86.0,69.0,17.0,4.0,10.0,81.8,3.2,222.1,113.0,0.0,16.1,6.0,30.6,0.0,78.9,30.4,81.8,4.2,78.9,6.7,145.9
504,7501.0,7772,73.0,24.0,77.0,86.0,69.0,17.0,4.0,10.0,81.8,3.2,222.1,113.0,0.0,16.1,6.0,30.6,0.0,78.9,30.4,81.8,4.2,78.9,6.7,145.9
505,7501.0,7771,100.0,48.0,56.0,66.0,48.0,18.0,0.0,10.0,68.1,2.5,208.7,113.0,0.0,14.1,6.0,30.6,1.2,67.5,16.4,68.0,3.7,67.5,5.2,107.0
506,7501.0,7771,48.0,21.0,56.0,66.0,48.0,18.0,0.0,10.0,68.1,2.5,208.7,113.0,0.0,14.1,6.0,30.6,1.2,67.5,16.4,68.0,3.7,67.5,5.2,107.0
507,7502.0,7772,100.0,72.0,56.0,66.0,48.0,18.0,0.0,10.0,68.1,2.5,208.7,113.0,0.0,14.1,6.0,30.6,1.2,67.5,16.4,68.0,3.7,67.5,5.2,145.9
508,7502.0,7772,72.0,25.0,56.0,66.0,48.0,18.0,0.0,10.0,68.1,2.5,208.7,113.0,0.0,14.1,6.0,30.6,1.2,67.5,16.4,68.0,3.7,67.5,5.2,145.9
509,7501.0,7771,100.0,39.0,56.0,64.0,51.0,13.0,1.0,10.0,67.6,2.9,233.4,113.0,0.0,20.6,6.0,30.0,0.0,67.5,25.4,67.6,3.6,67.5,5.2,107.0
510,7501.0,7771,39.0,11.0,56.0,64.0,51.0,13.0,1.0,10.0,67.6,2.9,233.4,113.0,0.0,20.6,6.0,30.0,0.0,67.5,25.4,67.6,3.6,67.5,5.2,107.0
511,7502.0,7772,100.0,72.0,56.0,64.0,51.0,13.0,1.0,10.0,67.6,2.9,233.4,113.0,0.0,20.6,6.0,30.0,0.0,67.5,25.4,67.6,3.6,67.5,5.2,145.9
512,7502.0,7772,72.0,28.0,56.0,64.0,51.0,13.0,1.0,10.0,67.6,2.9,233.4,113.0,0.0,20.6,6.0,30.0,0.0,67.5,25.4,67.6,3.6,67.5,5.2,145.9
513,7503.0,7774,100.0,87.0,56.0,64.0,51.0,13.0,1.0,10.0,67.6,2.9,233.4,113.0,0.0,20.6,6.0,30.0,0.0,67.5,25.4,67.6,3.6,67.5,5.2,105.9
514,7503.0,7774,87.0,47.0,56.0,64.0,51.0,13.0,1.0,10.0,67.6,2.9,233.4,113.0,0.0,20.6,6.0,30.0,0.0,67.5,25.4,67.6,3.6,67.5,5.2,105.9
515,7503.0,7774,47.0,22.0,56.0,64.0,51.0,13.0,1.0,10.0,67.6,2.9,233.4,113.0,0.0,20.6,6.0,30.0,0.0,67.5,25.4,67.6,3.6,67.5,5.2,105.9
516,7501.0,7771,100.0,41.0,55.0,64.0,44.0,20.0,2.0,10.0,67.0,2.6,116.2,113.0,0.0,14.5,6.0,31.0,0.0,66.5,17.3,66.8,3.6,66.3,5.1,107.0
