Unnamed: 0,Date,op_type,op_id,coach,block,start_mile,end_mile,start_per,end_per,start_range,end_range,start_mpge,end_mpge,kwh,mpp,error,mpp_error,order,bus_run,percent_used,range_diff,miles_travelled,TAVG,TMAX,TMIN,tempdif,day_of_week,day,month,year,loc_id,time,tempC,tempF,windspeedMiles,winddirdegree,weatherCode,precipInches,humidity,visibilityMiles,pressureInches,cloudcover,HeatIndexF,DewPointF,WindChillF,WindGustMiles,FeelsLikeF,uvIndex
1006,2020-08-31,reg,reg563,7502.0,7072,66.0,151.0,65.0,21.0,140.0,41.0,24.6,24.6,1.86,1.931818,0.0,0.0,5.0,2.0,44.0,-14.0,85.0,76.0,81.0,70.0,11.0,Sunday,31.0,August,2020.0,1.0,1050.0,28.4,83.3,2.2,227.1,113.0,0.0,31.0,6.0,30.0,0.0,82.7,46.9,83.3,2.8,82.4,6.8
1007,2020-09-01,reg,reg420,7504.0,7771,0.0,48.0,100.0,83.0,208.0,162.0,24.6,24.6,1.28,2.823529,0.0,0.0,1.0,1.0,17.0,2.0,48.0,68.0,76.0,58.0,18.0,Monday,1.0,September,2020.0,1.0,1050.0,28.0,82.6,2.9,270.4,113.0,0.0,33.0,6.0,30.0,0.0,81.9,48.3,82.6,3.3,81.6,6.7
1008,2020-09-01,xb,xb675,7504.0,7771,48.0,86.0,83.0,66.0,162.0,126.0,24.6,24.6,1.61,2.235294,0.0,0.0,2.0,2.0,17.0,2.0,38.0,68.0,76.0,58.0,18.0,Monday,1.0,September,2020.0,1.0,1050.0,28.0,82.6,2.9,270.4,113.0,0.0,33.0,6.0,30.0,0.0,81.9,48.3,82.6,3.3,81.6,6.7
1009,2020-09-01,reg,reg001,7504.0,7771,86.0,166.0,66.0,30.0,126.0,51.0,24.6,24.8,1.62,2.222222,0.0,0.0,3.0,3.0,36.0,5.0,80.0,68.0,76.0,58.0,18.0,Monday,1.0,September,2020.0,1.0,1050.0,28.0,82.6,2.9,270.4,113.0,0.0,33.0,6.0,30.0,0.0,81.9,48.3,82.6,3.3,81.6,6.7
1010,2020-09-01,reg,reg359,7502.0,7072,0.0,66.0,100.0,63.0,208.0,135.0,24.6,24.6,2.02,1.783784,0.0,0.0,4.0,1.0,37.0,-7.0,66.0,68.0,76.0,58.0,18.0,Monday,1.0,September,2020.0,1.0,1050.0,28.0,82.6,2.9,270.4,113.0,0.0,33.0,6.0,30.0,0.0,81.9,48.3,82.6,3.3,81.6,6.7
1011,2020-09-01,reg,reg563,7502.0,7072,66.0,151.0,62.0,21.0,135.0,50.0,24.6,24.6,1.74,2.073171,0.0,0.0,5.0,2.0,41.0,0.0,85.0,68.0,76.0,58.0,18.0,Monday,1.0,September,2020.0,1.0,1050.0,28.0,82.6,2.9,270.4,113.0,0.0,33.0,6.0,30.0,0.0,81.9,48.3,82.6,3.3,81.6,6.7
1012,2020-09-02,reg,reg420,7504.0,7771,0.0,48.0,100.0,83.0,213.0,165.0,24.8,24.8,1.28,2.823529,0.0,0.0,1.0,1.0,17.0,0.0,48.0,64.0,75.0,53.0,22.0,Tuesday,2.0,September,2020.0,1.0,1050.0,27.3,81.1,2.9,289.9,113.0,0.0,41.7,6.0,30.0,0.0,81.6,53.5,81.1,3.1,81.2,6.5
1013,2020-09-02,grp,grp894,7504.0,7771,48.0,86.0,83.0,67.0,165.0,131.0,24.8,24.8,1.52,2.375,0.0,0.0,2.0,2.0,16.0,4.0,38.0,64.0,75.0,53.0,22.0,Tuesday,2.0,September,2020.0,1.0,1050.0,27.3,81.1,2.9,289.9,113.0,0.0,41.7,6.0,30.0,0.0,81.6,53.5,81.1,3.1,81.2,6.5
1014,2020-09-02,xb,xb084,7504.0,7771,86.0,166.0,67.0,27.0,131.0,51.0,24.8,24.8,1.8,2.0,0.0,0.0,3.0,3.0,40.0,0.0,80.0,64.0,75.0,53.0,22.0,Tuesday,2.0,September,2020.0,1.0,1050.0,27.3,81.1,2.9,289.9,113.0,0.0,41.7,6.0,30.0,0.0,81.6,53.5,81.1,3.1,81.2,6.5
1015,2020-09-02,reg,reg359,7502.0,7072,0.0,66.0,100.0,67.0,210.0,130.0,24.6,24.6,1.8,2.0,0.0,0.0,4.0,1.0,33.0,-14.0,66.0,64.0,75.0,53.0,22.0,Tuesday,2.0,September,2020.0,1.0,1050.0,27.3,81.1,2.9,289.9,113.0,0.0,41.7,6.0,30.0,0.0,81.6,53.5,81.1,3.1,81.2,6.5
1016,2020-09-02,reg,reg563,7502.0,7072,66.0,151.0,67.0,25.0,130.0,45.0,24.6,24.6,1.78,2.023809,0.0,0.0,5.0,2.0,42.0,0.0,85.0,64.0,75.0,53.0,22.0,Tuesday,2.0,September,2020.0,1.0,1050.0,27.3,81.1,2.9,289.9,113.0,0.0,41.7,6.0,30.0,0.0,81.6,53.5,81.1,3.1,81.2,6.5
1017,2020-09-03,reg,reg420,7504.0,7771,0.0,48.0,100.0,83.0,210.0,165.0,24.8,24.8,1.28,2.823529,0.0,0.0,1.0,1.0,17.0,3.0,48.0,71.0,79.0,56.0,23.0,Wednesday,3.0,September,2020.0,1.0,1050.0,26.6,80.0,4.5,322.4,113.0,0.0,43.7,6.0,30.0,0.0,79.8,53.8,80.0,5.1,79.6,6.5
1018,2020-09-03,grp,grp894,7504.0,7771,48.0,86.0,83.0,68.0,165.0,131.0,24.8,24.8,1.42,2.533333,0.0,0.0,2.0,2.0,15.0,4.0,38.0,71.0,79.0,56.0,23.0,Wednesday,3.0,September,2020.0,1.0,1050.0,26.6,80.0,4.5,322.4,113.0,0.0,43.7,6.0,30.0,0.0,79.8,53.8,80.0,5.1,79.6,6.5
1019,2020-09-03,xb,xb920,7504.0,7771,86.0,166.0,68.0,26.0,131.0,51.0,24.8,24.8,1.89,1.904762,0.0,0.0,3.0,3.0,42.0,0.0,80.0,71.0,79.0,56.0,23.0,Wednesday,3.0,September,2020.0,1.0,1050.0,26.6,80.0,4.5,322.4,113.0,0.0,43.7,6.0,30.0,0.0,79.8,53.8,80.0,5.1,79.6,6.5
1020,2020-09-03,reg,reg359,7502.0,7072,0.0,66.0,100.0,65.0,206.0,121.0,24.6,24.6,1.91,1.885714,0.0,0.0,4.0,1.0,35.0,-19.0,66.0,71.0,79.0,56.0,23.0,Wednesday,3.0,September,2020.0,1.0,1050.0,26.6,80.0,4.5,322.4,113.0,0.0,43.7,6.0,30.0,0.0,79.8,53.8,80.0,5.1,79.6,6.5
1021,2020-09-03,xb,xb100,7502.0,7072,66.0,151.0,65.0,15.0,121.0,25.0,24.6,24.6,2.12,1.7,0.0,0.0,5.0,2.0,50.0,-11.0,85.0,71.0,79.0,56.0,23.0,Wednesday,3.0,September,2020.0,1.0,1050.0,26.6,80.0,4.5,322.4,113.0,0.0,43.7,6.0,30.0,0.0,79.8,53.8,80.0,5.1,79.6,6.5
1022,2020-09-04,reg,reg420,7504.0,7771,0.0,48.0,100.0,84.0,213.0,166.0,24.8,25.0,1.2,3.0,0.0,0.0,1.0,1.0,16.0,1.0,48.0,78.0,84.0,71.0,13.0,Thursday,4.0,September,2020.0,1.0,1050.0,25.7,77.9,4.9,319.9,113.0,0.0,44.3,6.0,30.0,0.0,76.8,52.2,77.9,5.6,76.8,6.1
1023,2020-09-04,reg,reg430,7504.0,7771,48.0,86.0,84.0,66.0,166.0,128.0,25.0,25.0,1.71,2.111111,0.0,0.0,2.0,2.0,18.0,0.0,38.0,78.0,84.0,71.0,13.0,Thursday,4.0,September,2020.0,1.0,1050.0,25.7,77.9,4.9,319.9,113.0,0.0,44.3,6.0,30.0,0.0,76.8,52.2,77.9,5.6,76.8,6.1
1024,2020-09-04,reg,reg585,7504.0,7771,86.0,166.0,66.0,27.0,128.0,50.0,25.0,25.0,1.76,2.051282,0.0,0.0,3.0,3.0,39.0,2.0,80.0,78.0,84.0,71.0,13.0,Thursday,4.0,September,2020.0,1.0,1050.0,25.7,77.9,4.9,319.9,113.0,0.0,44.3,6.0,30.0,0.0,76.8,52.2,77.9,5.6,76.8,6.1
1025,2020-09-04,reg,reg359,7502.0,7072,0.0,66.0,100.0,66.0,210.0,140.0,24.6,24.6,1.85,1.941176,0.0,0.0,4.0,1.0,34.0,-4.0,66.0,78.0,84.0,71.0,13.0,Thursday,4.0,September,2020.0,1.0,1050.0,25.7,77.9,4.9,319.9,113.0,0.0,44.3,6.0,30.0,0.0,76.8,52.2,77.9,5.6,76.8,6.1
1026,2020-09-04,xb,xb929,7502.0,7072,66.0,151.0,66.0,17.0,140.0,40.0,24.6,24.6,2.08,1.734694,0.0,0.0,5.0,2.0,49.0,-15.0,85.0,78.0,84.0,71.0,13.0,Thursday,4.0,September,2020.0,1.0,1050.0,25.7,77.9,4.9,319.9,113.0,0.0,44.3,6.0,30.0,0.0,76.8,52.2,77.9,5.6,76.8,6.1
1027,2020-09-08,reg,reg420,7504.0,7771,0.0,48.0,100.0,84.0,214.0,170.0,25.0,25.0,1.2,3.0,0.0,0.0,1.0,1.0,16.0,4.0,48.0,80.0,85.0,71.0,14.0,Monday,8.0,September,2020.0,1.0,1050.0,27.7,81.8,6.2,330.3,113.0,0.0,25.1,6.0,30.0,0.0,80.4,40.3,81.8,8.3,80.3,6.5
1028,2020-09-08,xb,xb813,7504.0,7771,48.0,86.0,84.0,68.0,170.0,136.0,25.0,25.0,1.52,2.375,0.0,0.0,2.0,2.0,16.0,4.0,38.0,80.0,85.0,71.0,14.0,Monday,8.0,September,2020.0,1.0,1050.0,27.7,81.8,6.2,330.3,113.0,0.0,25.1,6.0,30.0,0.0,80.4,40.3,81.8,8.3,80.3,6.5
1029,2020-09-08,reg,reg001,7504.0,7771,86.0,166.0,68.0,33.0,136.0,61.0,25.0,25.0,1.58,2.285714,0.0,0.0,3.0,3.0,35.0,5.0,80.0,80.0,85.0,71.0,14.0,Monday,8.0,September,2020.0,1.0,1050.0,27.7,81.8,6.2,330.3,113.0,0.0,25.1,6.0,30.0,0.0,80.4,40.3,81.8,8.3,80.3,6.5
1030,2020-09-09,reg,reg420,7504.0,7771,0.0,48.0,100.0,84.0,214.0,166.0,25.0,25.0,1.2,3.0,0.0,0.0,1.0,1.0,16.0,0.0,48.0,71.0,75.0,69.0,6.0,Tuesday,9.0,September,2020.0,1.0,1050.0,29.6,85.1,2.2,297.4,113.0,0.0,33.5,6.0,30.0,0.0,84.7,50.0,85.1,2.8,84.6,7.0
1031,2020-09-09,grp,grp894,7504.0,7771,48.0,86.0,84.0,69.0,166.0,132.0,25.0,25.2,1.42,2.533333,0.0,0.0,2.0,2.0,15.0,4.0,38.0,71.0,75.0,69.0,6.0,Tuesday,9.0,September,2020.0,1.0,1050.0,29.6,85.1,2.2,297.4,113.0,0.0,33.5,6.0,30.0,0.0,84.7,50.0,85.1,2.8,84.6,7.0
1032,2020-09-09,reg,reg585,7504.0,7771,86.0,166.0,69.0,34.0,132.0,61.0,25.2,25.2,1.58,2.285714,0.0,0.0,3.0,3.0,35.0,9.0,80.0,71.0,75.0,69.0,6.0,Tuesday,9.0,September,2020.0,1.0,1050.0,29.6,85.1,2.2,297.4,113.0,0.0,33.5,6.0,30.0,0.0,84.7,50.0,85.1,2.8,84.6,7.0
1033,2020-09-10,reg,reg420,7504.0,7771,0.0,48.0,100.0,84.0,214.0,170.0,25.2,25.4,1.2,3.0,0.0,0.0,1.0,1.0,16.0,4.0,48.0,67.0,71.0,62.0,9.0,Wednesday,10.0,September,2020.0,1.0,1050.0,27.4,81.3,2.4,255.1,113.0,0.0,38.3,6.0,30.0,0.0,81.5,51.7,81.3,2.8,81.1,6.5
1034,2020-09-10,grp,grp894,7504.0,7771,48.0,86.0,84.0,68.0,170.0,135.0,25.4,25.4,1.52,2.375,0.0,0.0,2.0,2.0,16.0,3.0,38.0,67.0,71.0,62.0,9.0,Wednesday,10.0,September,2020.0,1.0,1050.0,27.4,81.3,2.4,255.1,113.0,0.0,38.3,6.0,30.0,0.0,81.5,51.7,81.3,2.8,81.1,6.5
1035,2020-09-10,reg,reg585,7504.0,7771,86.0,166.0,68.0,34.0,135.0,61.0,25.4,25.4,1.53,2.352941,0.0,0.0,3.0,3.0,34.0,6.0,80.0,67.0,71.0,62.0,9.0,Wednesday,10.0,September,2020.0,1.0,1050.0,27.4,81.3,2.4,255.1,113.0,0.0,38.3,6.0,30.0,0.0,81.5,51.7,81.3,2.8,81.1,6.5
1036,2020-09-11,reg,reg420,7504.0,7771,0.0,48.0,100.0,80.0,214.0,166.0,25.4,25.4,1.5,2.4,0.0,0.0,1.0,1.0,20.0,0.0,48.0,71.0,78.0,63.0,15.0,Thursday,11.0,September,2020.0,1.0,1050.0,25.3,77.5,4.0,319.1,113.0,0.0,53.1,6.0,30.0,0.0,77.4,57.4,77.5,4.6,77.4,6.1
1037,2020-09-11,reg,reg430,7504.0,7771,48.0,86.0,80.0,61.0,166.0,122.0,25.4,25.4,1.8,2.0,0.0,0.0,2.0,2.0,19.0,-6.0,38.0,71.0,78.0,63.0,15.0,Thursday,11.0,September,2020.0,1.0,1050.0,25.3,77.5,4.0,319.1,113.0,0.0,53.1,6.0,30.0,0.0,77.4,57.4,77.5,4.6,77.4,6.1
1038,2020-09-11,reg,reg585,7504.0,7771,86.0,166.0,62.0,25.0,122.0,42.0,25.4,25.4,1.67,2.162162,0.0,0.0,3.0,3.0,37.0,0.0,80.0,71.0,78.0,63.0,15.0,Thursday,11.0,September,2020.0,1.0,1050.0,25.3,77.5,4.0,319.1,113.0,0.0,53.1,6.0,30.0,0.0,77.4,57.4,77.5,4.6,77.4,6.1
1039,2020-09-14,xb,xb156,7504.0,7072,0.0,67.0,100.0,71.0,214.0,147.0,25.4,25.4,1.56,2.310345,0.0,0.0,1.0,1.0,29.0,0.0,67.0,66.0,77.0,50.0,27.0,Sunday,14.0,September,2020.0,1.0,1050.0,25.4,77.6,3.7,320.2,113.0,0.0,39.0,6.0,30.0,0.0,76.2,47.9,77.6,4.4,76.2,6.1
1040,2020-09-14,reg,reg563,7504.0,7072,67.0,152.0,71.0,30.0,147.0,63.0,25.4,25.4,1.74,2.073171,0.0,0.0,2.0,2.0,41.0,1.0,85.0,66.0,77.0,50.0,27.0,Sunday,14.0,September,2020.0,1.0,1050.0,25.4,77.6,3.7,320.2,113.0,0.0,39.0,6.0,30.0,0.0,76.2,47.9,77.6,4.4,76.2,6.1
1041,2020-09-15,reg,reg420,7504.0,7771,0.0,48.0,100.0,83.0,214.0,167.0,25.4,25.4,1.28,2.823529,0.0,0.0,1.0,1.0,17.0,1.0,48.0,70.0,80.0,57.0,23.0,Monday,15.0,September,2020.0,1.0,1050.0,25.7,78.3,3.5,317.7,113.0,0.0,51.9,6.0,30.5,0.0,77.8,56.2,78.3,4.1,77.8,6.2
1042,2020-09-15,reg,reg681,7504.0,7771,48.0,86.0,83.0,66.0,167.0,130.0,25.4,25.4,1.61,2.235294,0.0,0.0,2.0,2.0,17.0,1.0,38.0,70.0,80.0,57.0,23.0,Monday,15.0,September,2020.0,1.0,1050.0,25.7,78.3,3.5,317.7,113.0,0.0,51.9,6.0,30.5,0.0,77.8,56.2,78.3,4.1,77.8,6.2
1043,2020-09-15,reg,reg001,7504.0,7771,86.0,166.0,66.0,27.0,130.0,50.0,25.4,25.4,1.76,2.051282,0.0,0.0,3.0,3.0,39.0,0.0,80.0,70.0,80.0,57.0,23.0,Monday,15.0,September,2020.0,1.0,1050.0,25.7,78.3,3.5,317.7,113.0,0.0,51.9,6.0,30.5,0.0,77.8,56.2,78.3,4.1,77.8,6.2
1044,2020-09-16,reg,reg420,7504.0,7771,0.0,48.0,100.0,83.0,214.0,166.0,25.4,25.4,1.28,2.823529,0.0,0.0,1.0,1.0,17.0,0.0,48.0,67.0,78.0,58.0,20.0,Tuesday,16.0,September,2020.0,1.0,1050.0,24.2,75.7,5.0,317.5,113.6,0.0,62.9,6.0,30.0,5.5,76.1,60.4,75.7,6.1,76.0,5.8
1045,2020-09-16,grp,grp894,7504.0,7771,48.0,86.0,83.0,67.0,166.0,133.0,25.4,25.4,1.52,2.375,0.0,0.0,2.0,2.0,16.0,5.0,38.0,67.0,78.0,58.0,20.0,Tuesday,16.0,September,2020.0,1.0,1050.0,24.2,75.7,5.0,317.5,113.6,0.0,62.9,6.0,30.0,5.5,76.1,60.4,75.7,6.1,76.0,5.8
1046,2020-09-16,reg,reg585,7504.0,7771,86.0,166.0,67.0,25.0,133.0,50.0,25.4,25.4,1.89,1.904762,0.0,0.0,3.0,3.0,42.0,-3.0,80.0,67.0,78.0,58.0,20.0,Tuesday,16.0,September,2020.0,1.0,1050.0,24.2,75.7,5.0,317.5,113.6,0.0,62.9,6.0,30.0,5.5,76.1,60.4,75.7,6.1,76.0,5.8
1047,2020-09-17,reg,reg420,7504.0,7771,0.0,48.0,100.0,83.0,214.0,168.0,25.4,25.4,1.28,2.823529,0.0,0.0,1.0,1.0,17.0,2.0,48.0,69.0,79.0,59.0,20.0,Wednesday,17.0,September,2020.0,1.0,1050.0,25.7,78.1,4.7,313.8,113.0,0.0,56.8,6.0,30.0,0.2,77.9,59.4,78.1,5.3,77.8,6.0
1048,2020-09-17,grp,grp894,7504.0,7771,48.0,86.0,83.0,66.0,168.0,134.0,25.4,25.4,1.61,2.235294,0.0,0.0,2.0,2.0,17.0,4.0,38.0,69.0,79.0,59.0,20.0,Wednesday,17.0,September,2020.0,1.0,1050.0,25.7,78.1,4.7,313.8,113.0,0.0,56.8,6.0,30.0,0.2,77.9,59.4,78.1,5.3,77.8,6.0
1049,2020-09-17,reg,reg585,7504.0,7771,86.0,166.0,66.0,26.0,134.0,53.0,25.4,25.4,1.8,2.0,0.0,0.0,3.0,3.0,40.0,-1.0,80.0,69.0,79.0,59.0,20.0,Wednesday,17.0,September,2020.0,1.0,1050.0,25.7,78.1,4.7,313.8,113.0,0.0,56.8,6.0,30.0,0.2,77.9,59.4,78.1,5.3,77.8,6.0
1050,2020-09-18,reg,reg420,7504.0,7771,0.0,48.0,100.0,82.0,214.0,166.0,25.4,25.4,1.35,2.666667,0.0,0.0,1.0,1.0,18.0,0.0,48.0,63.0,71.0,56.0,15.0,Thursday,18.0,September,2020.0,1.0,1050.0,22.1,71.7,4.4,321.5,115.4,0.0,62.6,6.0,30.0,9.7,72.5,56.6,71.7,5.3,72.2,5.6
1051,2020-09-18,reg,reg681,7504.0,7771,48.0,86.0,83.0,65.0,166.0,131.0,25.4,25.4,1.71,2.111111,0.0,0.0,2.0,2.0,18.0,3.0,38.0,63.0,71.0,56.0,15.0,Thursday,18.0,September,2020.0,1.0,1050.0,22.1,71.7,4.4,321.5,115.4,0.0,62.6,6.0,30.0,9.7,72.5,56.6,71.7,5.3,72.2,5.6
1052,2020-09-18,reg,reg585,7504.0,7771,86.0,166.0,65.0,25.0,131.0,51.0,25.4,25.4,1.8,2.0,0.0,0.0,3.0,3.0,40.0,0.0,80.0,63.0,71.0,56.0,15.0,Thursday,18.0,September,2020.0,1.0,1050.0,22.1,71.7,4.4,321.5,115.4,0.0,62.6,6.0,30.0,9.7,72.5,56.6,71.7,5.3,72.2,5.6
1053,2020-09-21,reg,reg420,7504.0,7771,0.0,48.0,100.0,81.0,214.0,166.0,25.4,25.4,1.43,2.526316,0.0,0.0,1.0,1.0,19.0,0.0,48.0,73.0,83.0,64.0,19.0,Sunday,21.0,September,2020.0,1.0,1050.0,27.4,81.5,3.3,244.6,113.9,0.0,34.3,6.0,30.0,0.0,81.1,48.7,81.5,3.7,80.8,6.5
1054,2020-09-21,reg,reg430,7504.0,7771,48.0,86.0,81.0,63.0,166.0,128.0,25.4,25.4,1.71,2.111111,0.0,0.0,2.0,2.0,18.0,0.0,38.0,73.0,83.0,64.0,19.0,Sunday,21.0,September,2020.0,1.0,1050.0,27.4,81.5,3.3,244.6,113.9,0.0,34.3,6.0,30.0,0.0,81.1,48.7,81.5,3.7,80.8,6.5
1055,2020-09-21,reg,reg001,7504.0,7771,86.0,166.0,63.0,25.0,128.0,48.0,25.4,25.6,1.71,2.105263,0.0,0.0,3.0,3.0,38.0,0.0,80.0,73.0,83.0,64.0,19.0,Sunday,21.0,September,2020.0,1.0,1050.0,27.4,81.5,3.3,244.6,113.9,0.0,34.3,6.0,30.0,0.0,81.1,48.7,81.5,3.7,80.8,6.5
1056,2020-09-22,reg,reg420,7504.0,7771,0.0,48.0,100.0,82.0,219.0,171.0,25.6,25.6,1.35,2.666667,0.0,0.0,1.0,1.0,18.0,0.0,48.0,69.0,78.0,62.0,16.0,Monday,22.0,September,2020.0,1.0,1050.0,24.0,75.3,4.9,286.6,115.4,0.0,44.1,6.0,30.0,3.7,74.0,49.2,75.3,5.9,74.1,6.0
1057,2020-09-22,reg,reg430,7504.0,7771,48.0,86.0,82.0,64.0,171.0,132.0,25.6,25.6,1.71,2.111111,0.0,0.0,2.0,2.0,18.0,-1.0,38.0,69.0,78.0,62.0,16.0,Monday,22.0,September,2020.0,1.0,1050.0,24.0,75.3,4.9,286.6,115.4,0.0,44.1,6.0,30.0,3.7,74.0,49.2,75.3,5.9,74.1,6.0
1058,2020-09-22,reg,reg001,7504.0,7771,86.0,166.0,64.0,26.0,132.0,50.0,25.6,25.6,1.71,2.105263,0.0,0.0,3.0,3.0,38.0,-2.0,80.0,69.0,78.0,62.0,16.0,Monday,22.0,September,2020.0,1.0,1050.0,24.0,75.3,4.9,286.6,115.4,0.0,44.1,6.0,30.0,3.7,74.0,49.2,75.3,5.9,74.1,6.0
1059,2020-09-22,xb,xb545,7503.0,7072,0.0,66.0,100.0,69.0,207.0,135.0,24.0,23.0,1.69,2.129032,0.0,0.0,4.0,1.0,31.0,-6.0,66.0,69.0,78.0,62.0,16.0,Monday,22.0,September,2020.0,1.0,1050.0,24.0,75.3,4.9,286.6,115.4,0.0,44.1,6.0,30.0,3.7,74.0,49.2,75.3,5.9,74.1,6.0
1060,2020-09-23,reg,reg420,7503.0,7771,0.0,48.0,100.0,81.0,200.0,152.0,23.0,23.0,1.43,2.526316,0.0,0.0,1.0,1.0,19.0,0.0,48.0,69.0,78.0,56.0,22.0,Tuesday,23.0,September,2020.0,1.0,1050.0,24.0,75.2,5.0,304.8,113.0,0.0,41.6,6.0,30.9,0.0,74.5,49.5,75.2,5.8,74.5,5.9
1061,2020-09-23,grp,grp894,7503.0,7771,48.0,86.0,81.0,63.0,152.0,118.0,23.0,23.0,1.71,2.111111,0.0,0.0,2.0,2.0,18.0,4.0,38.0,69.0,78.0,56.0,22.0,Tuesday,23.0,September,2020.0,1.0,1050.0,24.0,75.2,5.0,304.8,113.0,0.0,41.6,6.0,30.9,0.0,74.5,49.5,75.2,5.8,74.5,5.9
1062,2020-09-23,reg,reg585,7503.0,7771,86.0,166.0,63.0,20.0,118.0,38.0,23.0,23.0,1.94,1.860465,0.0,0.0,3.0,3.0,43.0,0.0,80.0,69.0,78.0,56.0,22.0,Tuesday,23.0,September,2020.0,1.0,1050.0,24.0,75.2,5.0,304.8,113.0,0.0,41.6,6.0,30.9,0.0,74.5,49.5,75.2,5.8,74.5,5.9
1063,2020-09-23,reg,reg359,7504.0,7072,0.0,66.0,100.0,68.0,220.0,154.0,25.6,25.6,1.75,2.0625,0.0,0.0,4.0,1.0,32.0,0.0,66.0,69.0,78.0,56.0,22.0,Tuesday,23.0,September,2020.0,1.0,1050.0,24.0,75.2,5.0,304.8,113.0,0.0,41.6,6.0,30.9,0.0,74.5,49.5,75.2,5.8,74.5,5.9
1064,2020-09-23,xb,xb587,7504.0,7072,66.0,151.0,68.0,7.0,154.0,15.0,25.6,25.4,2.58,1.393443,0.0,0.0,5.0,2.0,61.0,-54.0,85.0,69.0,78.0,56.0,22.0,Tuesday,23.0,September,2020.0,1.0,1050.0,24.0,75.2,5.0,304.8,113.0,0.0,41.6,6.0,30.9,0.0,74.5,49.5,75.2,5.8,74.5,5.9
1065,2020-09-24,reg,reg420,7504.0,7771,0.0,48.0,100.0,83.0,216.0,168.0,25.4,25.4,1.28,2.823529,0.0,0.0,1.0,1.0,17.0,0.0,48.0,64.0,74.0,55.0,19.0,Wednesday,24.0,September,2020.0,1.0,1050.0,22.5,72.3,6.4,318.3,114.8,0.0,68.9,6.0,30.6,32.2,73.4,60.6,72.3,7.6,73.1,5.6
1066,2020-09-24,grp,grp894,7504.0,7771,48.0,86.0,83.0,67.0,168.0,130.0,25.4,25.4,1.52,2.375,0.0,0.0,2.0,2.0,16.0,0.0,38.0,64.0,74.0,55.0,19.0,Wednesday,24.0,September,2020.0,1.0,1050.0,22.5,72.3,6.4,318.3,114.8,0.0,68.9,6.0,30.6,32.2,73.4,60.6,72.3,7.6,73.1,5.6
1067,2020-09-24,reg,reg585,7504.0,7771,86.0,166.0,67.0,27.0,130.0,50.0,25.4,25.4,1.8,2.0,0.0,0.0,3.0,3.0,40.0,0.0,80.0,64.0,74.0,55.0,19.0,Wednesday,24.0,September,2020.0,1.0,1050.0,22.5,72.3,6.4,318.3,114.8,0.0,68.9,6.0,30.6,32.2,73.4,60.6,72.3,7.6,73.1,5.6
1068,2020-09-24,reg,reg359,7503.0,7072,0.0,66.0,100.0,65.0,200.0,129.0,23.0,23.0,1.91,1.885714,0.0,0.0,4.0,1.0,35.0,-5.0,66.0,64.0,74.0,55.0,19.0,Wednesday,24.0,September,2020.0,1.0,1050.0,22.5,72.3,6.4,318.3,114.8,0.0,68.9,6.0,30.6,32.2,73.4,60.6,72.3,7.6,73.1,5.6
1069,2020-09-24,grp,grp840,7503.0,7072,66.0,151.0,65.0,20.0,129.0,35.0,23.0,23.0,1.91,1.888889,0.0,0.0,5.0,2.0,45.0,-9.0,85.0,64.0,74.0,55.0,19.0,Wednesday,24.0,September,2020.0,1.0,1050.0,22.5,72.3,6.4,318.3,114.8,0.0,68.9,6.0,30.6,32.2,73.4,60.6,72.3,7.6,73.1,5.6
1070,2020-09-25,xb,xb545,7504.0,7771,0.0,48.0,100.0,70.0,214.0,155.0,25.4,25.4,2.25,1.6,0.0,0.0,1.0,1.0,30.0,-11.0,48.0,63.0,74.0,52.0,22.0,Thursday,25.0,September,2020.0,1.0,1050.0,21.9,71.3,3.6,285.9,113.6,0.0,55.2,6.0,30.0,2.8,71.3,52.2,71.4,4.4,71.2,5.6
1071,2020-09-25,reg,reg430,7504.0,7771,48.0,86.0,70.0,52.0,155.0,120.0,25.4,25.4,1.71,2.111111,0.0,0.0,2.0,2.0,18.0,3.0,38.0,63.0,74.0,52.0,22.0,Thursday,25.0,September,2020.0,1.0,1050.0,21.9,71.3,3.6,285.9,113.6,0.0,55.2,6.0,30.0,2.8,71.3,52.2,71.4,4.4,71.2,5.6
1072,2020-09-25,reg,reg585,7504.0,7771,86.0,166.0,52.0,12.0,120.0,27.0,25.4,25.4,1.8,2.0,0.0,0.0,3.0,3.0,40.0,-13.0,80.0,63.0,74.0,52.0,22.0,Thursday,25.0,September,2020.0,1.0,1050.0,21.9,71.3,3.6,285.9,113.6,0.0,55.2,6.0,30.0,2.8,71.3,52.2,71.4,4.4,71.2,5.6
1073,2020-09-25,xb,xb829,7503.0,7072,0.0,66.0,100.0,73.0,200.0,140.0,23.0,23.4,1.47,2.444444,0.0,0.0,4.0,1.0,27.0,6.0,66.0,63.0,74.0,52.0,22.0,Thursday,25.0,September,2020.0,1.0,1050.0,21.9,71.3,3.6,285.9,113.6,0.0,55.2,6.0,30.0,2.8,71.3,52.2,71.4,4.4,71.2,5.6
1074,2020-09-25,grp,grp840,7503.0,7072,66.0,151.0,73.0,33.0,140.0,60.0,23.0,23.6,1.69,2.125,0.0,0.0,5.0,2.0,40.0,5.0,85.0,63.0,74.0,52.0,22.0,Thursday,25.0,September,2020.0,1.0,1050.0,21.9,71.3,3.6,285.9,113.6,0.0,55.2,6.0,30.0,2.8,71.3,52.2,71.4,4.4,71.2,5.6
