date,op_type,op_id,coach,block,start_mile,end_mile,start_per,end_per,start_range,end_range,start_mpge,end_mpge,mpp
2019-10-05,REG,Opr_A,coach_7501,block_7774,0,23,100,89,177,151,20.4,20.4,2.09
2019-10-05,REG,Opr_B,coach_7501,block_7774,23,53,89,52,151,84,20.4,20.2,1.43
2019-10-05,REG,Opr_C,coach_7501,block_7774,76,53,52,24,84,34,20.2,20.4,1.89
2019-10-07,,Avg,coach_7505,block_7772,0,120,100,24,190,37,22.4,22,1.58
2019-10-07,REG,Opr_A,coach_7505,block_7772,0,50,100,78,190,140,22.4,22.4,2.27
2019-10-07,REG,Opr_B,coach_7505,block_7772,50,70,78,24,140,37,22.4,22,1.3
2019-10-07,,Avg,coach_7501,block_7774,0,129,100,24,177,34,20.4,20.4,1.7
2019-10-07,REG,Opr_A,coach_7501,block_7774,0,23,100,89,177,151,20.4,20.4,2.09
2019-10-07,REG,Opr_B,coach_7501,block_7774,23,53,89,52,151,84,20.4,20.2,1.43
2019-10-07,REG,Opr_C,coach_7501,block_7774,76,53,52,24,84,34,20.2,20.4,1.89
2019-10-08,,Avg,coach_7505,block_7771,0,159,100,22,190,35,22,22.4,2.04
2019-10-08,ME,Opr_A,coach_7505,block_7771,0,110,100,50,190,86,22,22.4,2.2
2019-10-08,REG,Opr_B,coach_7505,block_7771,110,49,50,22,86,35,22.4,22.4,1.75
2019-10-08,,Avg,coach_7504,block_7772,0,120,100,23,163,29,18.6,18.8,1.56
2019-10-08,REG,Opr_A,coach_7504,block_7772,0,50,100,76,163,115,18.6,18.8,2.08
2019-10-08,REG,Opr_B,coach_7504,block_7772,50,70,76,23,115,29,18.8,18.8,1.32
2019-10-08,,Avg,coach_7502,block_7774,0,129,100,24,176,35,21,21,1.7
2019-10-08,REG,Opr_A,coach_7502,block_7774,0,23,100,87,176,149,21,20.8,1.77
2019-10-08,REG,Opr_B,coach_7502,block_7774,23,53,87,50,149,88,20.8,20.8,1.43
2019-10-08,REG,Opr_C,coach_7502,block_7774,76,53,50,24,88,35,20.8,21,2.04
2019-10-08,,Avg,coach_7501,block_7773,0,85,100,45,171,71,20.4,20.2,1.55
2019-10-08,REG,Opr_A,coach_7501,block_7773,0,85,100,45,171,71,20.4,20.2,1.55
2019-10-15,,Avg,coach_7501,block_7771,0,160,100,10,171,8,20.2,20.4,1.78
2019-10-15,XB,Opr_A,coach_7501,block_7771,0,110,100,34,171,51,20.2,20.2,1.67
2019-10-15,REG,Opr_B,coach_7501,block_7771,110,50,34,10,51,8,20.2,20.4,2.08
2019-10-15,,Avg,coach_7502,block_7772,0,120,100,30,178,45,21.2,21.2,1.71
2019-10-15,REG,Opr_A,coach_7502,block_7772,0,50,100,71,178,118,21.2,21.2,1.72
2019-10-15,REG,Opr_B,coach_7502,block_7772,50,70,71,30,118,45,21.2,21.2,1.71
2019-10-16,,Avg,coach_7502,block_7772,0,120,100,30,178,45,21.2,21.2,1.71
2019-10-16,REG,Opr_A,coach_7502,block_7772,0,50,100,72,178,121,21.2,21.2,1.79
2019-10-16,REG,Opr_B,coach_7502,block_7772,50,70,72,30,121,45,21.2,21.2,1.67
2019-10-16,,Avg,coach_7505,block_7774,0,129,97,22,175,35,22.2,22.2,1.72
2019-10-16,REG,Opr_A,coach_7505,block_7774,0,23,97,83,175,142,22.2,22.2,1.64
2019-10-16,REG,Opr_B,coach_7505,block_7774,23,53,83,48,142,80,22.2,22,1.51
2019-10-16,REG,Opr_C,coach_7505,block_7774,76,53,48,22,80,35,22,22,2.04
2019-10-17,,Avg,coach_7501,block_7772,0,120,100,32,175,45,20.4,20.4,1.76
2019-10-17,REG,Opr_A,coach_7501,block_7772,0,50,100,75,175,120,20.4,20.4,2
2019-10-17,XB,Opr_B,coach_7501,block_7772,50,70,75,32,120,45,20.4,20.4,1.63
2019-10-17,,Avg,coach_7502,block_7774,0,129,100,25,178,38,21.2,21.2,1.72
2019-10-17,REG,Opr_A,coach_7502,block_7774,0,23,100,88,178,155,21.2,21.2,1.92
2019-10-17,REG,Opr_B,coach_7502,block_7774,23,53,88,58,155,98,21.2,21.2,1.77
2019-10-17,REG,Opr_C,coach_7502,block_7774,76,53,58,25,98,38,21.2,21.2,1.61
2019-10-17,,Avg,coach_7504,block_7773,0,85,100,60,167,104,19.2,22,2.13
2019-10-17,REG,Opr_A,coach_7504,block_7773,0,85,100,60,167,104,19.2,22,2.13
2019-10-18,,Avg,coach_7501,block_7772,0,119,100,25,175,36,20.4,20.4,1.59
2019-10-18,REG,Opr_A,coach_7501,block_7772,0,50,100,75,175,115,20.4,20.4,2
2019-10-18,,Opr_B,coach_7501,block_7772,50,69,75,25,115,36,20.4,20.4,1.38
2019-10-18,,Avg,coach_7502,block_7774,0,129,100,31,178,47,21.2,21.2,1.87
2019-10-18,REG,Opr_A,coach_7502,block_7774,0,23,100,88,178,150,21.2,21.2,1.92
2019-10-18,REG,Opr_B,coach_7502,block_7774,23,53,88,56,150,90,21.2,21.2,1.66
2019-10-18,REG,Opr_C,coach_7502,block_7774,76,53,56,31,90,47,21.2,21.2,2.12
2019-10-18,,Avg,coach_7504,block_7773,0,85,100,60,190,109,22,22.6,2.13
2019-10-18,REG,Opr_A,coach_7504,block_7773,0,85,100,60,190,109,22,22.6,2.13
2019-10-21,,Avg,coach_7501,block_7771,0,159,100,16,174,19,20.4,20.6,1.89
2019-10-21,REG,Opr_A,coach_7501,block_7771,0,110,100,45,174,64,20.4,20.6,2
2019-10-21,REG,Opr_B,coach_7501,block_7771,110,49,46,16,64,19,20.6,20.6,1.63
2019-10-21,,Avg,coach_7502,block_7772,0,119,100,24,176,34,21.2,21.2,1.57
2019-10-21,REG,Opr_A,coach_7502,block_7772,0,50,100,71,176,118,21.2,21.2,1.72
2019-10-21,REG,Opr_B,coach_7502,block_7772,50,69,71,24,118,34,21.2,21.2,1.47
2019-10-22,,Avg,coach_7501,block_7771,0,159,100,15,174,20,20.6,20.6,1.87
2019-10-22,REG,Opr_A,coach_7501,block_7771,0,110,100,46,174,75,20.6,20.6,2.04
2019-10-22,REG,Opr_B,coach_7501,block_7771,110,49,46,15,75,20,20.6,20.6,1.58
2019-10-22,,Avg,coach_7502,block_7772,0,119,100,27,176,40,21.2,21.2,1.63
2019-10-22,REG,Opr_A,coach_7502,block_7772,0,50,100,72,176,118,21.2,21.2,1.79
2019-10-22,REG,Opr_B,coach_7502,block_7772,50,69,72,27,118,40,21.2,21.2,1.53
2019-10-23,,Avg,coach_7501,block_7771,0,159,100,22,176,33,20.6,20.8,2.04
2019-10-23,REG,Opr_A,coach_7501,block_7771,0,110,100,50,176,82,20.6,20.8,2.2
2019-10-23,REG,Opr_B,coach_7501,block_7771,110,49,50,22,82,33,20.8,20.8,1.75
2019-10-23,,Avg,coach_7502,block_7772,0,119,100,32,180,49,21.2,21.2,1.75
2019-10-23,REG,Opr_A,coach_7502,block_7772,0,50,100,78,180,135,21.2,21.2,2.27
2019-10-23,REG,Opr_B,coach_7502,block_7772,50,69,78,32,135,49,21.2,21.2,1.5
2019-10-24,,Avg,coach_7501,block_7773,0,85,98,46,176,73,20.8,20.8,1.63
2019-10-24,REG,Opr_A,coach_7501,block_7773,0,85,98,46,176,73,20.8,20.8,1.63
2019-10-25,,Avg,coach_7501,block_7772,0,119,100,24,176,35,20.8,20.8,1.57
2019-10-25,REG,Opr_A,coach_7501,block_7772,0,50,100,73,176,122,20.8,20.8,1.85
2019-10-25,REG,Opr_B,coach_7501,block_7772,50,69,73,24,122,35,20.8,20.8,1.41
2019-10-28,,Avg,coach_7501,block_7771,0,159,100,21,174,28,20.8,20.8,2.01
2019-10-28,ME,Opr_A,coach_7501,block_7771,0,110,100,48,174,78,20.8,20.8,2.12
2019-10-28,REG,Opr_B,coach_7501,block_7771,110,49,48,21,78,29,20.8,20.8,1.81
2019-10-28,,Avg,coach_7502,block_7772,0,120,100,25,175,38,21.2,21.2,1.6
2019-10-28,REG,Opr_A,coach_7502,block_7772,0,50,100,72,175,120,21.2,21.2,1.79
2019-10-28,REG,Opr_B,coach_7502,block_7772,50,70,72,25,120,38,21.2,21.2,1.49
2019-10-29,,Avg,coach_7501,block_7771,0,159,100,11,177,12,20.8,21,1.79
2019-10-29,REG,Opr_A,coach_7501,block_7771,0,110,100,39,177,60,20.8,20.8,1.8
2019-10-29,REG,Opr_B,coach_7501,block_7771,110,49,39,11,60,12,20.8,21,1.75
2019-10-29,,Avg,coach_7502,block_7772,0,120,100,28,175,42,21.2,21.2,1.67
2019-10-29,REG,Opr_A,coach_7502,block_7772,0,50,100,72,175,118,21.2,21.2,1.79
2019-10-29,REG,Opr_B,coach_7502,block_7772,50,70,72,28,118,42,21.2,21.2,1.59
2019-10-29,,Avg,coach_7503,block_7774,0,129,100,22,167,30,20.6,20.4,1.65
2019-10-29,REG,Opr_A,coach_7503,block_7774,0,23,100,87,167,144,20.6,20.6,1.77
2019-10-29,REG,Opr_B,coach_7503,block_7774,23,53,87,47,144,83,20.6,20.4,1.33
2019-10-29,REG,Opr_C,coach_7503,block_7774,76,53,47,22,83,30,20.4,20.4,2.12
2019-10-30,,Avg,coach_7501,block_7771,0,160,100,10,180,12,21,21,1.78
2019-10-30,REG,Opr_A,coach_7501,block_7771,0,110,100,41,180,64,21,21,1.86
2019-10-30,REG,Opr_B,coach_7501,block_7771,110,50,41,10,64,12,21,21,1.61
2019-10-30,,Avg,coach_7502,block_7772,0,120,100,33,175,51,21.2,21.2,1.79
2019-10-30,REG,Opr_A,coach_7502,block_7772,0,50,100,74,175,122,21.2,21.2,1.92
2019-10-30,REG,Opr_B,coach_7502,block_7772,50,70,74,33,122,51,21.2,21.2,1.71
2019-10-30,,Avg,coach_7503,block_7774,0,129,100,21,167,30,20.4,20.4,1.63
2019-10-30,REG,Opr_A,coach_7503,block_7774,0,23,100,87,167,140,20.4,20.4,1.77
2019-10-30,REG,Opr_B,coach_7503,block_7774,23,53,85,50,140,83,20.4,20.4,1.51
2019-10-30,REG,Opr_C,coach_7503,block_7774,76,53,50,21,83,30,20.4,20.4,1.83
2019-10-31,,Avg,coach_7502,block_7772,0,120,100,30,175,45,21.2,21.2,1.71
2019-10-31,REG,Opr_A,coach_7502,block_7772,0,50,100,70,175,122,21.2,21.2,1.67
2019-10-31,REG,Opr_B,coach_7502,block_7772,50,70,70,30,122,45,21.2,21.2,1.75
2019-10-31,,Avg,coach_7503,block_7774,0,129,100,23,165,32,20.4,20.4,1.68
2019-10-31,REG,Opr_A,coach_7503,block_7774,0,23,100,88,165,141,20.4,20.4,1.92
2019-10-31,REG,Opr_B,coach_7503,block_7774,23,53,88,53,141,85,20.4,20.4,1.51
2019-10-31,REG,Opr_C,coach_7503,block_7774,76,53,53,23,85,32,20.4,20.4,1.77
2019-10-31,,Avg,coach_7501,block_7773,0,85,100,58,176,94,21,21,2.02
2019-10-31,REG,Opr_A,coach_7501,block_7773,0,85,100,58,176,94,21,21,2.02
2019-11-01,,Avg,coach_7502,block_7772,0,120,100,31,175,45,21.2,21.2,1.74
2019-11-01,REG,Opr_A,coach_7502,block_7772,0,50,100,70,175,115,21.2,21.2,1.67
2019-11-01,REG,Opr_B,coach_7502,block_7772,50,70,70,31,115,45,21.2,21.2,1.79
2019-11-01,,Avg,coach_7503,block_7774,0,129,100,27,165,38,20.4,20.4,1.77
2019-11-01,REG,Opr_A,coach_7503,block_7774,0,23,100,88,165,141,20.4,20.4,1.92
2019-11-01,REG,Opr_B,coach_7503,block_7774,23,53,88,53,141,87,20.4,20.4,1.51
2019-11-01,REG,Opr_C,coach_7503,block_7774,76,53,53,27,85,38,20.4,20.4,2.04
2019-11-01,,Avg,coach_7501,block_7773,0,85,100,57,176,94,21,21,1.98
2019-11-01,REG,Opr_A,coach_7501,block_7773,0,85,100,57,176,94,21,21,1.98
2019-11-04,,Avg,coach_7501,block_7771,0,159,100,8,176,8,21,21,1.73
2019-11-04,REG,Opr_A,coach_7501,block_7771,0,110,100,42,176,60,21,21,1.9
2019-11-04,REG,Opr_B,coach_7501,block_7771,110,49,42,8,60,8,21,21,1.44
2019-11-04,,Avg,coach_7502,block_7772,0,120,100,24,175,35,21.2,21,1.58
2019-11-04,REG,Opr_A,coach_7502,block_7772,0,50,100,68,175,110,21.2,21,1.56
2019-11-04,REG,Opr_B,coach_7502,block_7772,50,70,68,24,110,35,21,21,1.59
2019-11-04,,Avg,coach_7503,block_7774,0,129,100,23,165,32,20.4,20.4,1.68
2019-11-04,REG,Opr_A,coach_7503,block_7774,0,23,100,87,165,140,20.4,20.4,1.77
2019-11-04,REG,Opr_B,coach_7503,block_7774,23,53,87,52,140,85,20.4,20.4,1.51
2019-11-04,XB,Opr_C,coach_7503,block_7774,76,53,52,23,85,32,20.4,20.4,1.83
2019-11-04,,Avg,coach_7504,block_7773,0,85,100,59,190,106,22,22.4,2.07
2019-11-04,XB,Opr_A,coach_7504,block_7773,0,85,100,59,190,106,22,22.4,2.07
2019-11-05,,Avg,coach_7501,block_7771,0,80,100,57,176,92,21,21,1.86
2019-11-05,,Opr_A,coach_7501,block_7771,,,,,,,,,
2019-11-05,REG,Opr_B,coach_7501,block_7771,0,80,100,57,176,92,21,21,1.86
2019-11-05,,Avg,coach_7502,block_7772,0,120,100,30,175,44,21,21,1.71
2019-11-05,REG,Opr_A,coach_7502,block_7772,0,50,100,72,175,119,21,21,1.79
2019-11-05,REG,Opr_B,coach_7502,block_7772,50,70,72,30,119,44,21,21,1.67
2019-11-05,,Avg,coach_7504,block_7774,0,129,100,33,195,64,22.4,22.6,1.93
2019-11-05,REG,Opr_A,coach_7504,block_7774,0,23,100,88,195,172,22.4,22.4,1.92
2019-11-05,REG,Opr_B,coach_7504,block_7774,23,53,88,58,172,115,22.4,22.4,1.77
2019-11-05,REG,Opr_C,coach_7504,block_7774,76,53,58,33,115,64,22.4,22.6,2.12
2019-11-05,,Avg,coach_7503,block_7773,0,85,100,57,165,87,20.4,20.4,1.98
2019-11-05,,Opr_A,coach_7503,block_7773,0,85,100,57,165,87,20.4,20.4,1.98
2019-11-06,,Avg,coach_7501,block_7771,0,159,100,15,176,20,21,21,1.87
2019-11-06,REG,Opr_A,coach_7501,block_7771,0,110,100,42,176,68,21,21,1.9
2019-11-06,REG,Opr_B,coach_7501,block_7771,110,49,42,15,68,20,21,21,1.81
2019-11-06,,Avg,coach_7504,block_7772,0,120,100,37,192,62,22.6,22.6,1.9
2019-11-06,REG,Opr_A,coach_7504,block_7772,0,50,100,75,192,139,22.6,22.6,2
2019-11-06,REG,Opr_B,coach_7504,block_7772,50,70,75,37,139,62,22.6,22.6,1.84
2019-11-06,,Avg,coach_7503,block_7774,0,129,100,20,170,28,20.4,20.4,1.61
2019-11-06,,Opr_A,coach_7503,block_7774,0,23,100,88,170,145,20.4,20.4,1.92
2019-11-06,,Opr_B,coach_7503,block_7774,23,53,88,51,145,82,20.4,20.4,1.43
2019-11-06,,Opr_C,coach_7503,block_7774,76,53,51,20,82,28,20.4,20.4,1.71
2019-11-06,,Avg,coach_7502,block_7773,0,85,85,40,150,60,21,21,1.89
2019-11-06,,Opr_A,coach_7502,block_7773,0,85,85,40,150,60,21,21,1.89
2019-11-07,,Avg,coach_7502,block_7772,0,120,100,30,175,44,21,21,1.71
2019-11-07,REG,Opr_A,coach_7502,block_7772,0,50,100,71,175,115,21,21,1.72
2019-11-07,REG,Opr_B,coach_7502,block_7772,50,70,71,30,115,44,21,21,1.71
2019-11-07,,Avg,coach_7504,block_7774,0,129,100,21,190,33,22.6,22.2,1.63
2019-11-07,REG,Opr_A,coach_7504,block_7774,0,23,100,88,190,168,22.6,22.6,1.92
2019-11-07,REG,Opr_B,coach_7504,block_7774,23,53,88,50,168,100,22.6,22.2,1.39
2019-11-07,REG,Opr_C,coach_7504,block_7774,76,53,50,21,100,33,22.2,22.2,1.83
2019-11-07,,Avg,coach_7503,block_7773,0,85,65,21,100,28,20.4,20.4,1.93
2019-11-07,,Opr_A,coach_7503,block_7773,0,85,65,21,100,28,20.4,20.4,1.93
2019-11-08,,Avg,coach_7501,block_7771,0,159,100,21,172,25,21,21,2.01
2019-11-08,,Opr_A,coach_7501,block_7771,0,110,100,48,172,75,21,21,2.12
2019-11-08,,Opr_B,coach_7501,block_7771,110,49,48,21,75,25,21,21,1.81
2019-11-08,,Avg,coach_7504,block_7772,0,120,86,20,152,30,22.2,22,1.82
2019-11-08,,Opr_A,coach_7504,block_7772,0,50,86,59,152,102,22.2,22.2,1.85
2019-11-08,,Opr_B,coach_7504,block_7772,50,70,59,20,102,30,22.2,22.2,1.79
2019-11-08,breakdown,Avg,coach_7502,block_7774,0,,100,,172,,21,,0
2019-11-11,,Avg,coach_7501,block_7771,0,159,100,16,178,22,21.2,21.2,1.89
2019-11-11,REG,Opr_A,coach_7501,block_7771,0,110,100,40,178,69,21.2,21.2,1.83
2019-11-11,REG,Opr_B,coach_7501,block_7771,110,49,40,16,69,22,21.2,21.2,2.04
2019-11-11,,Avg,coach_7504,block_7772,0,120,100,24,190,39,22.2,22,1.58
2019-11-11,REG,Opr_A,coach_7504,block_7772,0,50,100,69,190,125,22.2,22,1.61
2019-11-11,REG,Opr_B,coach_7504,block_7772,50,70,69,24,125,39,22.2,22,1.56
2019-11-12,,Avg,coach_7501,block_7771,0,132,100,25,175,38,21.2,21.2,1.76
2019-11-12,XB,Opr_A,coach_7501,block_7771,0,83,100,50,175,92,21.2,21.2,1.66
2019-11-12,REG,Opr_B,coach_7501,block_7771,110,49,50,25,92,38,21.2,21.2,1.96
2019-11-12,,Avg,coach_7504,block_7772,0,120,100,37,190,60,22,22,1.9
2019-11-12,REG,Opr_A,coach_7504,block_7772,0,50,100,75,190,134,22,21.8,2
2019-11-12,REG,Opr_B,coach_7504,block_7772,50,70,75,37,134,60,21.8,22,1.84
2019-11-12,,Avg,coach_7503,block_7774,0,129,100,29,155,47,19,22,1.82
2019-11-12,REG,Opr_A,coach_7503,block_7774,0,23,100,89,155,132,19,19,2.09
2019-11-12,REG,Opr_B,coach_7503,block_7774,23,53,89,53,132,70,19,19,1.47
2019-11-12,REG,Opr_C,coach_7503,block_7774,76,53,53,29,70,47,19,22,2.21
2019-11-13,,Avg,coach_7501,block_7771,0,159,100,14,183,17,21.2,21.4,1.85
2019-11-13,REG,Opr_A,coach_7501,block_7771,0,110,100,39,183,70,21.2,21.2,1.8
2019-11-13,REG,Opr_B,coach_7501,block_7771,110,49,39,14,70,17,21.2,21.4,1.96
2019-11-13,,Avg,coach_7503,block_7772,0,120,100,35,185,54,22,22,1.85
2019-11-13,REG,Opr_A,coach_7503,block_7772,0,50,100,74,185,125,22,21.6,1.92
2019-11-13,REG,Opr_B,coach_7503,block_7772,50,70,74,35,125,54,21.6,22,1.79
2019-11-13,,Avg,coach_7504,block_7774,0,129,100,29,193,46,22,22,1.82
2019-11-13,REG,Opr_A,coach_7504,block_7774,0,23,100,88,193,170,22,22,1.92
2019-11-13,REG,Opr_B,coach_7504,block_7774,23,53,88,55,170,107,22,22,1.61
2019-11-13,REG,Opr_C,coach_7504,block_7774,76,53,53,29,107,46,22,22,2.21
2019-11-14,,Avg,coach_7501,block_7771,0,141,100,14,181,18,21.4,21.4,1.64
2019-11-14,REG,Opr_A,coach_7501,block_7771,0,,100,,181,,21.4,,
2019-11-14,pulled in,Opr_B,coach_7501,block_7771,,,,,,,,,
2019-11-14,,Avg,coach_7503,block_7772,0,120,100,36,184,56,22,22.2,1.88
2019-11-14,REG,Opr_A,coach_7503,block_7772,0,50,100,74,184,126,22,21.8,1.92
2019-11-14,REG,Opr_B,coach_7503,block_7772,50,70,74,36,126,56,21.8,22.2,1.84
2019-11-14,,Avg,coach_7504,block_7774,0,129,100,33,188,53,22,22,1.93
2019-11-14,REG,Opr_A,coach_7504,block_7774,0,23,100,89,188,165,22,22,2.09
2019-11-14,REG,Opr_B,coach_7504,block_7774,23,53,89,60,165,108,22,22,1.83
2019-11-14,REG,Opr_C,coach_7504,block_7774,53,53,60,33,108,53,22,22,1.96
2019-11-15,,Avg,coach_7504,block_7772,0,120,100,40,188,66,22,22,2
2019-11-15,REG,Opr_A,coach_7504,block_7772,0,50,100,78,188,139,22,22,2.27
2019-11-15,REG,Opr_B,coach_7504,block_7772,50,70,78,40,139,66,22,22,1.84
2019-11-15,,Avg,coach_7503,block_7774,0,129,100,36,187,57,22.2,22.4,2.02
2019-11-15,REG,Opr_A,coach_7503,block_7774,0,23,100,88,187,165,22.2,22.2,1.92
2019-11-15,REG,Opr_B,coach_7503,block_7774,23,53,88,61,165,106,22.2,22.2,1.96
2019-11-15,REG,Opr_C,coach_7503,block_7774,76,53,61,36,106,57,22.2,22.4,2.12
2019-11-15,,Avg,coach_7501,block_7773,0,85,85,35,140,50,21.4,21.2,1.7
2019-11-15,REG,Opr_A,coach_7501,block_7773,0,85,85,35,140,50,21.4,21.2,1.7
2019-11-18,,Avg,coach_7503,block_7772,0,120,100,34,185,53,22.4,22.2,1.82
2019-11-18,REG,Opr_A,coach_7503,block_7772,0,50,100,71,185,123,22.4,22.2,1.77
2019-11-18,REG,Opr_B,coach_7503,block_7772,50,70,71,34,123,53,22.2,22.2,1.89
2019-11-18,,Avg,coach_7501,block_7774,0,129,100,28,247,50,29.4,25.2,1.79
2019-11-18,REG,Opr_A,coach_7501,block_7774,0,23,100,87,247,193,29.4,27.6,1.77
2019-11-18,REG,Opr_B,coach_7501,block_7774,23,53,87,56,193,118,27.6,26.4,1.71
2019-11-18,REG,Opr_C,coach_7501,block_7774,76,53,56,28,118,50,26.4,25.2,1.89
2019-11-19,,Avg,coach_7501,block_7771,0,159,100,24,215,40,25.2,25.2,2.09
2019-11-19,REG,Opr_A,coach_7501,block_7771,0,110,100,50,215,94,25.2,25.4,2.2
2019-11-19,REG,Opr_B,coach_7501,block_7771,110,49,50,24,94,49,25.4,25.2,1.86
2019-11-19,,Avg,coach_7503,block_7774,0,23,100,90,100,160,22.2,22.2,2.3
2019-11-19,REG,Opr_A,coach_7503,block_7774,0,23,100,90,100,160,22.2,22.2,2.3
2019-11-20,,Avg,coach_7501,block_7771,0,159,100,21,211,35,25.2,25,2.01
2019-11-20,REG,Opr_A,coach_7501,block_7771,0,110,100,49,211,91,25.2,25.2,2.01
2019-11-20,REG,Opr_B,coach_7501,block_7771,110,49,49,21,91,35,25.2,25,2.16
2019-11-20,,Avg,coach_7504,block_7774,0,129,100,34,188,54,22.2,22.2,1.75
2019-11-20,REG,Opr_A,coach_7504,block_7774,0,23,100,88,188,163,22.2,22.2,1.92
2019-11-20,XB,Opr_B,coach_7504,block_7774,23,53,88,62,163,109,22.2,22.2,2.04
2019-11-20,REG,Opr_C,coach_7504,block_7774,76,53,62,34,109,54,22.2,22.2,1.89
2019-11-21,,Avg,coach_7501,block_7772,0,120,98,27,196,46,25,24.4,1.69
2019-11-21,REG,Opr_A,coach_7501,block_7772,0,50,98,67,196,126,25,24.4,1.61
2019-11-21,REG,Opr_B,coach_7501,block_7772,50,70,67,27,126,46,24.4,24.4,1.75
2019-11-21,,Avg,coach_7504,block_7774,0,129,100,26,188,40,22.2,22.2,1.74
2019-11-21,REG,Opr_A,coach_7504,block_7774,0,23,100,87,188,160,22.2,22.2,1.77
2019-11-21,XB,Opr_B,coach_7504,block_7774,23,53,87,53,160,93,22.2,22.2,1.56
2019-11-21,REG,Opr_C,coach_7504,block_7774,76,53,53,26,93,40,22.2,22.2,1.96
2019-11-22,,Avg,coach_7504,block_7774,0,129,85,17,152,25,22.2,22.2,1.9
2019-11-22,REG,Opr_A,coach_7504,block_7774,0,23,85,74,152,131,22.2,22.2,2.09
2019-11-22,XB,Opr_B,coach_7504,block_7774,23,53,74,42,131,71,22.2,22.2,1.66
2019-11-22,REG,Opr_C,coach_7504,block_7774,76,53,42,17,71,25,22.2,22.2,2.12
2019-11-22,,Avg,coach_7501,block_7773,0,85,87,43,160,75,24.2,24.2,1.93
2019-11-22,REG,Opr  a,coach_7501,block_7773,0,85,87,43,160,75,24.2,24.2,1.93
2019-11-25,,Avg,coach_7501,block_7771,0,159,100,11,245,15,30,24.6,1.79
2019-11-25,REG,Opr_A,coach_7501,block_7771,0,110,100,42,245,110,30,25,1.9
2019-11-25,REG,Opr_B,coach_7501,block_7771,110,49,42,11,110,15,25,24.6,1.56
2019-11-25,,Avg,coach_7504,block_7774,0,129,100,16,182,40,22.2,22.2,1.74
2019-11-25,REG,Opr_A,coach_7504,block_7774,0,23,100,87,182,155,22.2,22.2,1.77
2019-11-25,REG,Opr_B,coach_7504,block_7774,23,53,87,50,155,85,22.2,22.2,1.43
2019-11-25,REG,Opr_C,coach_7504,block_7774,76,53,50,26,84,40,22.2,22.2,2.21
2019-11-26,,Avg,coach_7501,block_7771,0,113,100,26,204,40,24.6,23.6,1.83
2019-11-26,XB,Opr_A,coach_7501,block_7771,0,113,100,26,204,40,24.6,23.6,1.83
2019-11-26,,Avg,coach_7504,block_7772,0,120,100,13,180,18,22.2,22.2,1.38
2019-11-26,REG,Opr_A,coach_7504,block_7772,0,50,100,65,180,111,22.2,22.2,1.43
2019-11-26,REG,Opr_B,coach_7504,block_7772,50,70,65,13,111,18,22.2,22.2,1.35
2019-11-27,,Avg,coach_7501,block_7771,0,159,100,6,190,10,23.6,22.6,1.69
2019-11-27,REG,Opr_A,coach_7501,block_7771,0,110,100,35,190,70,23.6,22.8,1.69
2019-11-27,REG,Opr_B,coach_7501,block_7771,110,49,35,6,70,10,22.8,22.6,1.69
2019-11-27,,Avg,coach_7504,block_7774,0,76,100,39,180,65,22,22,1.25
2019-11-27,XB,Opr_A,coach_7504,block_7774,0,23,100,85,180,150,22,22,1.53
2019-11-27,XB,Opr_B,coach_7504,block_7774,23,53,85,39,150,65,22,22,1.15
2019-11-27,pulled,Opr_C,coach_7504,block_7774,76,,38,,65,,22,,
2019-12-02,,Avg,coach_7501,block_7773,0,85,97,45,170,75,22.2,21.8,1.63
2019-12-02,REG,Opr_A,coach_7501,block_7773,0,85,97,45,170,75,22.2,21.8,1.63
2019-12-03,,Avg,coach_7501,block_7771,0,159,100,17,177,23,21.8,22.4,1.92
2019-12-03,REG,Opr_A,coach_7501,block_7771,0,110,100,44,177,67,21.8,22,1.96
2019-12-03,REG,Opr_B,coach_7501,block_7771,110,49,44,17,67,23,22,22.4,1.81
2019-12-03,,Avg,coach_7503,block_7772,0,120,93,23,158,32,21.6,21.6,1.71
2019-12-03,REG,Opr_A,coach_7503,block_7772,0,50,93,63,158,100,21.6,21.6,1.67
2019-12-03,REG,Opr_B,coach_7503,block_7772,50,70,63,23,100,32,21.6,21.6,1.75
2019-12-05,,Avg,coach_7503,block_7772,0,120,100,30,178,51,21.6,21.4,1.71
2019-12-05,REG,Opr_A,coach_7503,block_7772,0,50,100,70,178,115,21.6,21.4,1.67
2019-12-05,REG,Opr_B,coach_7503,block_7772,50,70,70,30,115,51,21.4,21.4,1.75
2019-12-05,,Avg,coach_7501,block_7773,0,85,100,53,178,95,21.6,21.6,1.81
2019-12-05,REG,Opr_A,coach_7501,block_7773,0,85,100,53,178,95,21.6,21.6,1.81
2019-12-06,,Avg,coach_7504,block_7774,0,129,100,29,180,51,21.8,21.8,1.82
2019-12-06,REG,Opr_A,coach_7504,block_7774,0,23,100,88,180,157,21.8,21.8,1.92
2019-12-06,REG,Opr_B,coach_7504,block_7774,23,53,100,58,157,104,21.8,21.8,1.77
2019-12-06,REG,Opr_C,coach_7504,block_7774,76,53,88,29,104,51,21.8,21.8,1.83
2019-12-09,,Avg,coach_7501,block_7771,0,120,58,29,175,24,21.8,21.4,1.69
2019-12-09,,Opr_A,coach_7501,block_7771,0,120,58,29,175,24,21.8,21.4,1.69
